1534|1|5|3|4|D$
1541|1|5|4|1|E$
1542|1|5|4|2|D$
1543|1|5|4|3|E$
1544|1|5|4|4|C$
2111|2|1|1|1|E$
2112|2|1|1|2|A$
2113|2|1|1|3|C$
2114|2|1|1|4|C$
2121|2|1|2|1|C$
2122|2|1|2|2|B$
2123|2|1|2|3|E$
2124|2|1|2|4|D$
2131|2|1|3|1|A$
2132|2|1|3|2|E$
2133|2|1|3|3|C$
2134|2|1|3|4|A$
2141|2|1|4|1|A$
2142|2|1|4|2|C$
2143|2|1|4|3|D$
2144|2|1|4|4|B$
2211|2|2|1|1|E$
2212|2|2|1|2|A$
2213|2|2|1|3|E$
2214|2|2|1|4|E$
2221|2|2|2|1|E$
2222|2|2|2|2|D$
2223|2|2|2|3|B$
2224|2|2|2|4|A$
2231|2|2|3|1|D$
2232|2|2|3|2|D$
2233|2|2|3|3|C$
2234|2|2|3|4|D$
2241|2|2|4|1|C$
2242|2|2|4|2|E$
2243|2|2|4|3|D$
2244|2|2|4|4|D$
2311|2|3|1|1|C$
2312|2|3|1|2|E$
2313|2|3|1|3|D$
2314|2|3|1|4|E$
2321|2|3|2|1|D$
2322|2|3|2|2|C$
2323|2|3|2|3|A$
2324|2|3|2|4|A$
2331|2|3|3|1|A$
2332|2|3|3|2|B$
2333|2|3|3|3|E$
2334|2|3|3|4|D$
2341|2|3|4|1|B$
2342|2|3|4|2|C$
2343|2|3|4|3|E$
2344|2|3|4|4|E$
2411|2|4|1|1|D$
2412|2|4|1|2|D$
2413|2|4|1|3|C$
2414|2|4|1|4|B$
2421|2|4|2|1|B$
2422|2|4|2|2|D$
2423|2|4|2|3|C$
2424|2|4|2|4|B$
2431|2|4|3|1|D$
2432|2|4|3|2|E$
2433|2|4|3|3|E$
2434|2|4|3|4|D$
2441|2|4|4|1|E$
2442|2|4|4|2|C$
2443|2|4|4|3|B$
2444|2|4|4|4|D$
2511|2|5|1|1|C$
2512|2|5|1|2|A$
2513|2|5|1|3|A$
2514|2|5|1|4|C$
2521|2|5|2|1|A$
2522|2|5|2|2|A$
2523|2|5|2|3|A$
2524|2|5|2|4|D$
2531|2|5|3|1|A$
2532|2|5|3|2|A$
2533|2|5|3|3|B$
2534|2|5|3|4|A$
2541|2|5|4|1|A$
2542|2|5|4|2|A$
2543|2|5|4|3|B$
2544|2|5|4|4|A$
3111|3|1|1|1|B$
3112|3|1|1|2|E$
3113|3|1|1|3|D$
3114|3|1|1|4|B$
3121|3|1|2|1|A$
3122|3|1|2|2|A$
3123|3|1|2|3|A$
3124|3|1|2|4|A$
3131|3|1|3|1|A$
3132|3|1|3|2|D$
3133|3|1|3|3|B$
3134|3|1|3|4|A$
3141|3|1|4|1|D$
3142|3|1|4|2|B$
3143|3|1|4|3|C$
3144|3|1|4|4|A$
3211|3|2|1|1|E$
3212|3|2|1|2|E$
3213|3|2|1|3|C$
3214|3|2|1|4|C$
3221|3|2|2|1|C$
3222|3|2|2|2|A$
3223|3|2|2|3|A$
3224|3|2|2|4|A$
3231|3|2|3|1|C$
3232|3|2|3|2|D$
3233|3|2|3|3|D$
3234|3|2|3|4|C$
3241|3|2|4|1|B$
3242|3|2|4|2|E$
3243|3|2|4|3|E$
3244|3|2|4|4|B$
3311|3|3|1|1|E$
3312|3|3|1|2|B$
3313|3|3|1|3|B$
3314|3|3|1|4|D$
3321|3|3|2|1|E$
3322|3|3|2|2|E$
3323|3|3|2|3|D$
3324|3|3|2|4|A$
3331|3|3|3|1|B$
3332|3|3|3|2|D$
3333|3|3|3|3|D$
3334|3|3|3|4|A$
3341|3|3|4|1|E$
3342|3|3|4|2|B$
3343|3|3|4|3|A$
3344|3|3|4|4|D$
3411|3|4|1|1|A$
3412|3|4|1|2|A$
3413|3|4|1|3|B$
3414|3|4|1|4|E$
3421|3|4|2|1|E$
3422|3|4|2|2|D$
3423|3|4|2|3|C$
3424|3|4|2|4|B$
3431|3|4|3|1|B$
3432|3|4|3|2|B$
3433|3|4|3|3|B$
3434|3|4|3|4|C$
3441|3|4|4|1|B$
3442|3|4|4|2|C$
3443|3|4|4|3|C$
3444|3|4|4|4|E$
3511|3|5|1|1|B$
3512|3|5|1|2|E$
3513|3|5|1|3|A$
3514|3|5|1|4|A$
3521|3|5|2|1|B$
3522|3|5|2|2|A$
3523|3|5|2|3|C$
3524|3|5|2|4|C$
3531|3|5|3|1|A$
3532|3|5|3|2|A$
3533|3|5|3|3|A$
3534|3|5|3|4|E$
3541|3|5|4|1|C$
3542|3|5|4|2|C$
3543|3|5|4|3|B$
3544|3|5|4|4|B$
4111|4|1|1|1|C$
4112|4|1|1|2|C$
4113|4|1|1|3|B$
4114|4|1|1|4|A$
4121|4|1|2|1|C$
4122|4|1|2|2|C$
4123|4|1|2|3|C$
4124|4|1|2|4|E$
4131|4|1|3|1|B$
4132|4|1|3|2|E$
4133|4|1|3|3|E$
4134|4|1|3|4|E$
4141|4|1|4|1|D$
4142|4|1|4|2|A$
4143|4|1|4|3|E$
4144|4|1|4|4|E$
4211|4|2|1|1|B$
4212|4|2|1|2|D$
4213|4|2|1|3|E$
4214|4|2|1|4|E$
4221|4|2|2|1|A$
4222|4|2|2|2|C$
4223|4|2|2|3|A$
4224|4|2|2|4|E$
4231|4|2|3|1|C$
4232|4|2|3|2|B$
4233|4|2|3|3|E$
4234|4|2|3|4|E$
4241|4|2|4|1|C$
4242|4|2|4|2|B$
4243|4|2|4|3|D$
4244|4|2|4|4|C$
4311|4|3|1|1|A$
4312|4|3|1|2|D$
4313|4|3|1|3|C$
4314|4|3|1|4|E$
4321|4|3|2|1|B$
4322|4|3|2|2|C$
4323|4|3|2|3|E$
4324|4|3|2|4|D$
4331|4|3|3|1|A$
4332|4|3|3|2|A$
4333|4|3|3|3|A$
4334|4|3|3|4|D$
4341|4|3|4|1|E$
4342|4|3|4|2|A$
4343|4|3|4|3|C$
4344|4|3|4|4|C$
4411|4|4|1|1|D$
4412|4|4|1|2|C$
4413|4|4|1|3|D$
4414|4|4|1|4|A$
4421|4|4|2|1|C$
4422|4|4|2|2|B$
4423|4|4|2|3|B$
4424|4|4|2|4|D$
4431|4|4|3|1|B$
4432|4|4|3|2|D$
4433|4|4|3|3|D$
4434|4|4|3|4|E$
4441|4|4|4|1|E$
4442|4|4|4|2|D$
4443|4|4|4|3|E$
4444|4|4|4|4|B$
4511|4|5|1|1|D$
4512|4|5|1|2|D$
4513|4|5|1|3|A$
4514|4|5|1|4|C$
4521|4|5|2|1|E$
4522|4|5|2|2|C$
4523|4|5|2|3|D$
4524|4|5|2|4|B$
4531|4|5|3|1|E$
4532|4|5|3|2|A$
4533|4|5|3|3|A$
4534|4|5|3|4|B$
4541|4|5|4|1|E$
4542|4|5|4|2|A$
4543|4|5|4|3|B$
4544|4|5|4|4|C$
5111|5|1|1|1|A$
5112|5|1|1|2|C$
5113|5|1|1|3|D$
5114|5|1|1|4|E$
5121|5|1|2|1|E$
5122|5|1|2|2|E$
5123|5|1|2|3|A$
5124|5|1|2|4|E$
5131|5|1|3|1|C$
5132|5|1|3|2|D$
5133|5|1|3|3|D$
5134|5|1|3|4|A$
5141|5|1|4|1|B$
5142|5|1|4|2|B$
5143|5|1|4|3|A$
5144|5|1|4|4|D$
5211|5|2|1|1|D$
5212|5|2|1|2|E$
5213|5|2|1|3|C$
5214|5|2|1|4|B$
5221|5|2|2|1|E$
5222|5|2|2|2|B$
5223|5|2|2|3|C$
5224|5|2|2|4|A$
5231|5|2|3|1|B$
5232|5|2|3|2|D$
5233|5|2|3|3|E$
5234|5|2|3|4|A$
5241|5|2|4|1|D$
5242|5|2|4|2|D$
5243|5|2|4|3|D$
5244|5|2|4|4|C$
5311|5|3|1|1|B$
5312|5|3|1|2|E$
5313|5|3|1|3|C$
5314|5|3|1|4|E$
5321|5|3|2|1|A$
5322|5|3|2|2|E$
5323|5|3|2|3|D$
5324|5|3|2|4|E$
5331|5|3|3|1|E$
5332|5|3|3|2|C$
5333|5|3|3|3|A$
5334|5|3|3|4|D$
5341|5|3|4|1|A$
5342|5|3|4|2|C$
5343|5|3|4|3|D$
5344|5|3|4|4|A$
5411|5|4|1|1|B$
5412|5|4|1|2|A$
5413|5|4|1|3|C$
5414|5|4|1|4|B$
5421|5|4|2|1|D$
5422|5|4|2|2|A$
5423|5|4|2|3|A$
5424|5|4|2|4|E$
5431|5|4|3|1|C$
5432|5|4|3|2|B$
5433|5|4|3|3|A$
5434|5|4|3|4|B$
5441|5|4|4|1|D$
5442|5|4|4|2|E$
5443|5|4|4|3|C$
5444|5|4|4|4|D$
5511|5|5|1|1|C$
5512|5|5|1|2|C$
5513|5|5|1|3|B$
5514|5|5|1|4|D$
5521|5|5|2|1|E$
5522|5|5|2|2|A$
5523|5|5|2|3|B$
5524|5|5|2|4|D$
5531|5|5|3|1|E$
5532|5|5|3|2|D$
5533|5|5|3|3|D$
5534|5|5|3|4|B$
5541|5|5|4|1|E$
5542|5|5|4|2|E$
5543|5|5|4|3|A$
5544|5|5|4|4|A$
